is_male,height,weight,shoe_size,has_brown_hair
1,161.6266683740815,61.33863922645924,7.019993748140118,0
1,171.76181461766384,60.38832050342349,8.343058286224919,0
0,146.73555910595246,65.17578614774813,2.514881060765254,0
0,161.47174709756314,63.1355097689942,1.379361292129444,1
0,148.55679990701708,71.28775924708958,2.8926341052531193,1
0,152.44296627397176,65.39674238511921,2.4094917451344546,0
1,177.8929491824464,61.06846599540617,7.58006799061081,0
1,164.74540671897293,62.274893921415625,8.905351348407624,0
1,161.33789976051756,59.06329352870501,8.520077200684606,1
0,145.88207496840678,63.70977656696696,1.8236736411369976,0
1,173.57030810862835,59.20838232158388,7.88503910464865,1
0,157.2110933831865,65.65879686827304,4.108210546351295,1
0,140.99569765513888,65.52075361037734,2.6758810591199618,0
1,157.6814899964895,59.72665358428739,7.848438063346741,0
0,150.4496271689251,68.79333936428259,2.9896171340103037,0
0,144.42408332439027,67.1234397695478,3.097964158911483,0
0,169.4738019464483,67.15755081106381,2.472955718169791,1
1,169.18878322739707,60.89120127570396,8.539453040821034,0
1,156.7702255849216,61.28092539839052,7.6195286299653695,1
1,169.66868112789194,62.588426444527535,8.918334098456862,1
0,149.92742434039147,67.63532119762021,4.259733734190517,1
0,153.6915589171373,64.2939535835707,3.2450410714285063,0
1,176.11237426775693,62.440758173073625,7.308153041845758,1
1,151.65714737931066,64.35057233337783,8.11131550955383,1
1,162.75716209537205,60.409055609564994,6.436853329415017,0
1,171.13213443998725,63.001757775975335,8.412527103700697,0
0,164.25269472633894,67.35782445231456,3.5975016348037587,1
1,159.84774756572148,62.49801255893356,8.711365806600474,1
1,175.6763955776753,62.469518788166184,8.06551591788863,0
0,163.33019861593917,67.57998654153494,2.81091190452109,0
0,141.20598171665054,64.79708480935228,3.13804499130087,1
0,155.27114645475186,64.29230468916076,2.4662958842654743,0
1,185.26499038004786,59.52042708210759,7.925481660594072,0
0,154.55804503503418,69.56633810121215,1.428841971129266,0
0,163.98657135899535,66.66485584367646,3.167164928285249,1
1,177.90150309549645,64.70707091316966,7.352611778311158,0
0,155.3672118592741,65.32139090281336,3.9073001025890317,1
1,172.2406546496629,59.70979508037359,7.352308987072367,0
0,160.11604061098123,63.672688078494325,3.4200402038802364,1
1,158.44356505408166,61.49859070306002,6.582602292127945,1
1,172.76263889322973,62.246566260789706,5.705684091739503,1
0,133.1753808956268,68.18026997298023,0.9003317073912296,0
0,161.43153169552392,61.41784017072894,3.306711646780638,1
0,148.79927127829387,67.13286055100957,3.9355734670149523,1
1,170.6779459872445,61.969769641153235,9.072436316461651,0
1,166.3253915929955,61.49768644894261,8.751455899336477,1
0,156.89772178912057,61.927808232980176,4.363413260001006,0
0,148.27885739149366,64.6051697326685,2.399710355265946,0
0,154.35484821348183,61.757396053663236,2.770138580982101,1
1,166.63827439122477,67.1220429061243,7.55852930960914,1
1,164.78376763400263,59.48616264833779,6.87758025167253,1
0,144.93449903259622,65.54252651468252,3.8080872697105184,0
1,168.0297909623856,64.08203013719378,7.38675766521724,1
0,151.07718906360154,65.50727233938566,3.7768321505083504,1
0,142.9030895162719,67.8771147863702,3.784601428187471,0
0,152.72629090722074,65.59829701105232,1.801769821967476,1
0,160.05994679266388,67.79531231272908,3.925278331903779,1
0,157.416341919635,64.10690668557167,3.9673527402947975,1
1,156.57216684614428,63.12242756859474,8.19981624593567,0
1,176.3958809522395,63.4606396941777,9.44447684012032,0
0,145.02798086085306,67.05959952298711,2.8178606348583704,1
0,153.27468019081013,67.54161015820718,3.467904653141,1
0,152.4790009765547,64.6898133443548,3.140399404896287,1
0,153.162839334031,65.82178374997245,3.3276879470980743,1
0,157.19665223113208,65.63745999130315,3.8123536919827687,1
0,161.31295795079018,64.18638052301354,2.90379235699364,0
1,157.8032009640914,61.92266665288661,8.670489190268817,1
1,185.71204865659573,61.06800431883325,6.580847759038104,0
0,147.8027561849332,67.41116398523023,3.412837129929383,1
0,145.44537578826365,63.96774310787052,3.218329637359627,1
0,155.3905566469983,61.63203567579773,3.0111263252688065,1
0,153.93876435295445,63.40383920325369,2.7977941999122358,1
0,149.38872167230653,67.95983419408677,3.088740494366444,1
1,178.91770961320103,61.264073929360045,7.949048376620946,1
1,175.00405860376253,61.438680668830926,6.587896055177443,1
0,149.34458833759288,70.94406596942441,4.433775183249765,0
0,148.7052161950429,65.8762738196303,2.9910568904525943,1
0,155.41691438529068,64.4442622749201,3.7947320372654487,0
1,169.72735024466093,64.09582652704266,8.66958464507499,0
0,145.06795989357562,64.8062556336237,3.1456610756471344,1
1,148.9082588976159,64.47460755720826,7.011334101772445,0
0,150.84761471614723,64.35386778668911,3.5561060364234116,0
1,159.97497098597083,59.713348851346815,8.399729346604445,1
0,160.3785106699699,65.17585111853276,3.0694982309509067,0
0,146.5835654825124,65.88299106671344,2.608498620622837,1
0,154.37389066458417,64.39912307263724,2.795140174496492,1
1,166.58926644013192,62.203634198109434,6.779255324325447,0
0,159.3192533057743,69.70832239880295,2.918790447338573,1
1,173.36849718348228,61.73755047277873,7.154958230872818,1
0,147.97248529284198,66.341018574641,2.322889833130293,1
0,147.81769392856415,62.72266959003959,3.4957132962067594,1
0,145.17521391895932,71.62627199159704,3.7385076257863195,1
0,149.4932686101267,68.52496951039915,2.130705676247687,0
1,172.50060052356915,63.23388924174308,7.991016445222343,0
0,159.97034140319204,63.56261622152553,3.2904425287457153,0
0,138.17546821392293,65.03769552869747,5.220489839837224,0
1,151.559544170604,59.518687555751455,5.752550381842786,0
0,146.45828762065545,66.97344183165646,3.4769563388496403,1
0,148.80081842083962,69.33467458470673,3.256941779668603,1
1,169.13080302071853,63.128733696142696,7.58523091069498,1
0,158.34424476466705,65.30683185198157,2.0200154472095457,0
0,166.8035982984795,66.40721508757949,1.7855897619815562,1
1,176.88208726563448,60.65008217338076,7.417919856777182,1
0,173.3159332712128,62.13458125940964,4.6326989059358885,0
1,168.78501601606996,66.27130870665525,4.872443874313586,0
1,176.6139924496388,60.611395943049075,8.433803136531674,0
1,166.6788461352898,59.696741581354466,5.618371818375812,0
0,156.08971491043252,63.59224200407188,4.397780582037189,0
0,159.15983211549158,66.05411802570305,3.0155241614107062,0
0,157.33410284338387,65.06407677638241,2.1206158770912866,1
0,161.67653571086004,65.92003785929444,1.579736821788712,1
0,162.513409876236,65.27423372481086,2.8942125530519887,0
1,187.51335001330548,64.18664378430725,5.348061665843513,0
1,168.11848367033642,62.343953364685035,8.353732221924215,0
0,152.94549150230085,66.62413348981624,2.6156564543238945,1
1,168.90074213268568,62.273486904108466,8.349171539629113,0
0,154.08607919801543,65.18891933577666,2.674833121971048,1
0,155.80510626075545,69.36440598129631,2.739561468306446,1
1,173.5888894481841,62.38774471564982,7.931599133476062,1
0,149.5057737129039,61.790496101600574,3.6213730695308226,0
1,166.75211004834003,61.57797072172659,7.977548701599694,0
0,160.21962478593977,62.7327214121783,3.0057201384257195,0
1,175.49762988414454,61.92096189832217,6.458759537234561,0
1,164.89695736870507,65.7633466861396,7.304098093194533,0
0,154.32422343143088,64.34504498028298,3.54813653374375,0
0,159.05765600884627,68.06814922132457,2.415175919782348,0
0,148.4498430224074,65.37811240949063,3.6785655514382496,1
1,163.31957975486674,60.191955687675396,6.755269990321853,0
1,160.49870834130158,61.76206505078184,8.170873785354155,1
1,175.9757965554438,60.231802925090676,7.472772631031512,0
0,141.42074348438962,64.39919633524164,3.698272809603915,1
0,153.0210844723758,58.79052033346074,2.3709071482706436,1
0,161.45185003319278,69.20695356996427,4.7105418469631335,1
0,145.77251093875137,61.33881186661598,4.108912296463008,1
0,141.703664648571,63.986279465206984,2.045746355848161,1
1,164.4242868386271,59.07526447854218,8.607550977026815,1
0,143.78164699960837,66.96625546762496,2.878446517711623,0
1,164.74586415305748,59.11955064239104,7.620326948492845,0
0,156.1176565698194,66.40565207733138,1.113845228927897,1
0,156.7144926030815,63.56909715794029,2.9577688574729004,1
1,174.59300289515537,63.821704066976416,8.233841248399681,0
1,157.90202994774677,62.48356824568798,7.276554342185669,0
1,172.6223214526901,62.15317364885531,7.707054485244215,1
0,150.7008156704838,65.70412855315794,3.404652469194406,1
0,159.90023304863388,65.37722116082998,5.342518471283025,0
0,149.83318994072235,67.41558773252557,4.463074765346339,1
1,169.26620043036922,64.08295332214236,8.097563483843427,1
1,162.70793094530802,60.03003942764313,7.992035213897865,0
1,162.48452512396653,60.818305561662314,8.11077845789112,0
1,176.80080463767914,66.21678927321693,6.441024994811143,0
1,175.1938638474388,59.88157600189336,7.164022735043956,0
0,158.0759242572672,68.65996305755623,2.339349834630453,1
0,151.16858342897532,65.10416820856177,4.313984536794715,0
1,161.18750759032758,60.90469271013223,6.796301880746073,1
0,155.14293243830747,65.51884010669843,3.127451624293577,1
1,167.20987726470076,59.694180376982594,8.296175218198712,1
0,145.66364217853172,65.81123345693538,1.1945304184143453,0
1,167.98479168738908,62.005474028423244,6.967280502606026,0
0,152.53433553829504,65.68499343915835,3.3761115996802067,0
0,153.02153090352513,68.81433865069174,2.0212250795975493,0
0,147.4793560285348,63.78072594516862,3.848233810745217,0
0,138.833936793161,62.68974164745054,1.9752185730560716,1
0,145.4537690497161,63.69736344055146,2.4291124543607823,0
0,158.04454086879963,66.23156397404925,3.336209166732953,1
1,178.4753962540909,61.28956039772494,5.7139654727135305,0
0,154.31850492592474,64.7504820941556,2.588054823737333,0
0,142.81516726155917,62.891512180384,2.5081747823371687,0
0,153.8537629594509,67.41896393828048,3.97636872241701,1
1,161.84071444609975,59.15146002469304,6.973949522138958,1
0,155.48808680751495,68.47536689152115,5.626413558728473,1
1,176.40374521906617,62.11654687445764,6.953643824664852,1
1,170.81675312309605,63.916374253933306,8.698252308711204,1
0,163.5758598157023,65.31255620861816,3.7420733853617376,1
1,178.7080230060531,63.84713861143247,7.378345313547854,0
1,160.726730655469,62.227714948668705,6.9638072935575055,1
0,148.95324460939628,66.62088359074244,3.4009069934860476,1
0,149.2853144706393,63.627293993620775,3.172210413380054,0
0,153.59809088442384,66.45648281949791,3.498735391894015,0
1,163.9008157644176,60.497659387294284,7.870802606278389,1
0,158.36244906095652,66.95686673230296,2.6707120611039405,0
0,163.47984170878235,61.35955503743831,2.7106046221238924,0
1,169.21286789856785,60.445546765511374,7.076421269272426,0
1,170.5466238166331,65.53917448832183,8.490508721995614,1
1,170.47794132999198,61.545521322764486,7.196004743263894,0
0,147.44106540882638,64.77615802341397,3.7172789874263668,0
0,155.0394538063805,63.66406990029573,4.611462605931866,0
1,177.150602706036,61.98714348760043,7.513749526152815,0
0,160.3012431703624,67.09035595709759,3.263595794732459,1
0,140.31060610789453,64.1242476002705,3.399450982385881,0
1,171.3876386600134,60.58156920898863,7.5228302084107215,0
0,163.59653578062608,65.33428239701612,2.5479746188257004,0
0,169.6053029782314,65.6457510329619,2.5243850576759757,1
0,152.1360323839043,69.04676971251111,4.633713249111527,1
1,184.37493304091356,60.73288844373319,7.657560293368151,1
0,140.5527105805967,64.03841825002392,3.434137374447205,0
1,168.16431157550653,62.56848253789685,6.718237974531876,1
0,154.76709608994497,67.69840200955186,3.4402856541419307,0
1,171.9045047387465,64.4946609516066,5.816979739849223,1
0,145.5574459086123,65.9541316137448,2.51273837525102,0
1,175.6480320429579,62.44961044916102,5.958462088295839,1
1,177.68104432437175,61.95374004115274,6.972641199881453,1
1,160.22991696015805,60.54647196138404,8.240377512717728,1
0,152.26813054443753,66.09070183760237,3.5570769719664055,1
1,164.4013909556879,62.6654611123233,7.100378062013392,1
0,163.98040945856386,62.69039610473326,3.446059689507734,1
1,157.40405880793605,59.131885522929394,7.113938878533315,0
0,137.16336670125094,67.13584447588255,3.2092243221254844,0
0,158.1847312910661,66.21535008194526,4.102988518134229,0
0,159.0421020134823,67.37733292838888,2.1310031737677244,1
1,171.2810594608367,64.63260845596544,7.791610816114042,1
1,164.8693181068319,61.47789421344727,9.021755103494193,0
1,161.47019365787486,63.81442680861047,7.264677743618995,0
0,150.39173236112643,62.26039997731514,3.1889752818102157,1
0,150.6465295524774,63.87361652513107,2.36425534652243,0
1,177.39971830136363,62.24412857725793,6.389282049249639,0
0,143.41595779538213,63.64768824639999,4.2488878468895,1
0,151.51397953938337,70.54320576527503,3.312510925304195,1
1,167.2383736432009,60.01631047878387,8.038618665269896,1
1,171.27215948273218,63.30560320459005,6.284788083904378,1
0,150.61156988775198,63.533482657719226,2.8295303088549657,1
0,152.66070818624317,63.24875891269418,2.71097508282155,0
0,158.1521955708157,64.90459042736035,4.324676935824508,0
1,163.2638952836327,61.52060931941247,6.542872850730898,0
1,173.14246466014555,61.06124959133624,8.973929397996484,0
1,166.73061746205477,60.104126948254184,7.570233646972115,0
0,154.87787943416936,65.94533078596709,3.04741045527954,0
1,171.09389713606166,61.76699155667255,9.111688081762553,1
1,165.6107649202004,64.13717929145625,7.9033871714057735,1
1,164.5497441733224,62.7241331496877,8.44351966396361,0
0,140.82732976721985,65.68560668429629,1.34792393298053,1
1,167.01407963320253,64.14547810624954,7.001504377583245,1
0,147.34695511176898,62.63512463592422,3.4860792104889984,1
1,179.88309218668076,57.02113990738363,8.231363794067512,1
0,147.1586414403982,64.12875392284718,2.8987957569575227,1
1,151.6403392388941,64.93162260807162,7.332466240246048,1
0,144.9834695894917,63.13666709312909,4.171990863942073,0
1,160.00456735985165,62.81077292107982,5.9719913878259545,0
1,168.9430672397027,60.781660411682466,6.45297801101328,1
0,145.15542722930223,62.45672423005556,3.3492795388838874,1
0,159.6884735101906,67.59860885110534,2.492499818989784,1
0,158.5001797837725,65.49542095406065,3.489872601968145,0
0,149.2888479145852,68.54140472446842,1.6115979604326829,0
0,139.72226865305282,67.08855388805353,3.692961031115846,0
0,155.1921627251304,64.6811775744171,3.0547484061543613,1
1,158.8810091081303,62.202535162801716,7.166772763528378,1
1,166.30688752039083,61.03027721988084,8.017344708098577,1
1,168.45804174312045,65.08700691760988,7.640932917539989,0
0,150.23405830764847,64.1028508439922,3.525257650768436,1
1,166.81325270354054,57.37884227258728,8.88373254579399,0
0,144.35993229976947,67.17751047074883,4.37284987171149,0
1,167.87350789174698,60.22133608118665,7.662172024497578,0
1,165.20182621859814,58.49307756614974,8.0464591732163,1
1,168.45132951377235,63.21392892547255,8.662898215438627,1
1,166.36288934488005,64.90930362015375,6.959902739150914,1
0,154.12304748888505,63.190327222657174,3.2330671114266303,0
0,167.1088914601204,64.63250419791649,3.1188461459856076,1
0,152.15737224870907,65.79683463616531,2.6606110328588874,0
1,167.7788284815068,58.43805092836479,8.053032477390934,0
0,157.9536484853161,65.11599706354423,4.816866258589831,0
0,153.84642667590384,65.14612445406047,2.8994494983093917,0
0,162.43437663657454,66.01991846405281,3.088314996633946,1
1,176.28073426239035,61.370090594247884,8.618260964532105,0
1,163.0291673360911,59.74157624128474,6.710192901124085,1
1,168.30855561047215,57.44141079687355,7.550273462204967,1
0,167.5927503798942,66.25927361327535,2.818757163911371,0
0,147.48955234674514,64.86038368839758,2.76346963932953,1
1,165.99689903712633,64.04705437368582,8.988495316786157,0
0,148.2611666460235,63.51000362959654,2.444151073831219,0
1,168.5220822875267,61.34797497568909,8.31844590918854,0
1,160.8809425518049,60.263767762001535,7.4387945272152605,0
1,172.44023067395148,60.21384131825573,8.222995404464864,0
0,157.10722342624035,64.38541610546872,2.696275125478254,0
0,156.10793326644225,68.60781487744104,4.652929217895469,1
1,159.5225299394566,61.58836122629209,5.947380225207837,0
0,136.48820830362894,68.08790255465883,3.195925799841117,0
1,168.6105593007611,59.80221328553762,7.407732600877676,0
1,170.60614991213566,64.41878190994126,6.796082848977098,0
0,162.02119816318702,64.99409352270835,3.1055482269136863,1
1,168.59455526680856,63.62363398989113,7.28015534793062,0
1,173.75772474426142,62.56124344481021,8.61976305197104,0
0,147.5088333282295,62.11882071335617,3.2535402409653877,1
0,166.21195535089353,67.23229650758124,3.7539327525667296,1
1,178.98118193531812,58.860408838357756,7.541894758045777,0
0,148.24564234435698,65.02783695366828,3.8091767013378064,0
1,167.13295562650163,60.48900521733656,8.239619281017285,0
0,153.74850421655324,66.57403830755305,3.6283272181457806,0
0,153.32194258255527,66.0895182210669,4.287079642880452,1
1,176.65446358201598,62.89229061247695,7.018465745851835,1
1,156.82296532219777,59.227366025814476,7.046517893953089,0
1,170.44179095249288,60.162004581706526,7.765300008431964,0
0,145.99291354079384,66.62406122316276,2.7828843955238503,0
1,183.28450456682657,59.62393317276171,7.582742112747919,1
1,169.11670404464192,62.84730732804752,7.723806853344408,0
0,156.26270255581815,62.97798355931849,3.547140208920849,0
0,134.1789032245074,62.66163069402671,4.967756772445652,0
0,148.7581591326782,65.68961501169728,2.459403940723373,1
1,163.9513127092554,63.17631619713167,8.816266144870328,1
0,142.82754892478783,65.99662367049761,4.979853196774347,0
0,147.48950445081113,64.93759142701693,4.605297623603322,1
1,164.5583563269678,63.03439812849351,6.385861774922699,0
0,137.66744991436582,69.21489355109492,3.0261205115467913,1
0,145.75735303542493,67.17697963657126,2.6597893989172654,1
0,150.76366135233081,68.54151554803408,2.6269226461235387,0
1,168.97007321613847,62.278030506958416,7.607202519017984,1
0,153.4402233732541,64.69583258542217,3.05346599298689,1
1,160.65666090936227,60.75693199309306,7.523703134790976,1
1,154.60767017339663,61.6103790929063,8.107477270895306,1
0,146.0543060395117,68.41001328064385,2.544482162560228,1
0,157.82210781771,63.358746911138454,3.947414373461257,0
1,168.52517762571506,57.108729145228025,7.09720452181247,0
1,172.52980476344067,62.83611510156859,6.077788831000534,1
0,152.516340319886,65.25041801676463,1.6588668917714007,1
0,160.54088261551408,65.89258636864787,2.4231607293803252,0
0,134.00994043290382,70.49864062113217,3.214179719772222,0
1,171.25830699424503,59.754343283776414,7.889736572923067,1
0,141.9196131307338,65.16741647638395,3.2106784518576843,1
0,156.18614449482905,68.01106585338401,3.016065339711165,1
1,162.17773988038468,62.53623233085837,7.5875953424515625,1
0,154.3889251754876,70.58069481107766,3.4823865230540587,1
0,151.21653044578292,64.91409389142339,4.27297316542425,1
0,154.06150705680875,62.70138981556161,2.7243559296390987,0
1,179.95543664144463,63.287933962216165,7.2476428182431105,1
0,156.11615017358432,64.69704193506692,2.708224732404939,1
1,169.863910885243,63.262212234961176,7.334757738003399,0
0,154.82807308015344,66.95813026077153,2.048567749161884,1
0,139.0991464051273,64.01007753524776,3.157488672894129,0
1,163.46698355504384,62.19622843370656,8.864789121476486,0
0,164.75436069225483,63.13979135464787,2.898529807778454,0
0,150.9437022088885,61.63630488470637,1.6452441826709396,0
1,164.33582639132578,60.401718506282904,8.520394716059196,0
1,177.194628668436,58.20735994353723,7.839454364328164,1
1,169.06965326523797,56.98980313658377,6.529905262524441,1
0,148.61325959458748,68.95497219866965,2.3899982221632907,0
0,149.9934370509895,64.06842900370987,1.1265867293795044,1
1,168.34585556061322,61.78984798526492,6.278788804483832,0
1,166.2059988059512,61.11323294705389,9.51747664476881,1
1,181.8298834034542,60.83710589740132,7.760361903118072,0
0,163.24771663520872,61.44570119799761,4.447795371519229,0
1,169.3829714362601,64.87718666690378,7.943919787336097,0
0,145.0783867451809,66.89282250206203,5.85563582155514,0
1,164.06521320984646,60.990710508181756,7.7917281205156,0
0,155.73401986673264,65.79127796646141,4.263777849553142,1
0,157.3998581611115,67.3434790732451,4.255941707697199,1
0,149.0164436709775,67.90413297384185,1.983414113973916,0
0,152.32609603918374,67.43857014341879,3.2274477336944916,0
1,159.46399438652497,61.695478530027444,9.509018519552503,1
0,149.52082595462346,62.953226714886284,2.302324057812354,1
1,166.2343643496217,61.82159393893787,5.806526989329656,0
1,180.92541084214292,62.40612499508391,6.99683146912859,1
1,176.94951599873303,60.35669703041684,8.388971888559807,1
0,154.02985762710145,65.94373850359202,3.1234702203991693,0
0,162.58415691274857,68.39783512865355,3.0360108289143657,0
1,163.58682384290938,65.9847140232682,6.500309335343435,0
1,162.61604944567782,66.09920978394366,5.967758119186865,1
1,167.18065573852405,63.43369104190191,8.55592596824027,1
1,165.85867234239302,59.23289356507256,7.606301948873036,1
1,170.01033989878232,62.056862751140564,6.437944576514559,0
0,159.07912956879395,64.32799492905443,3.0144434761536623,0
1,168.57986563925084,61.964589892238465,7.427393776465382,0
0,161.1066221024037,70.19700408384037,4.506860390968566,0
1,173.09445950804061,57.8256424885347,7.139125441280471,1
1,162.1930837436088,59.97888656394622,7.143937649676715,1
1,171.90898339796743,59.205127011041384,7.355133976264209,1
1,163.34089938756858,63.36126894710582,7.858235398297857,1
1,162.89723390337994,66.22523794079217,8.783992966271757,1
1,154.89827066987945,61.70150670125,5.417583793203298,1
0,167.35869844723885,67.2877539417488,2.8727064623092904,1
0,145.00876072194333,63.56851323943706,4.530908968790151,1
0,155.21461637297398,66.19052120273588,3.8129725819036757,0
1,166.89890229059284,60.14699863758354,7.051603769934954,0
1,158.1507566328601,60.07815181165038,7.565664200440686,1
0,151.17096234103326,66.37181321375996,3.5713104950161787,0
1,182.25779357725614,60.180201040944894,8.53262068133029,1
0,154.91536717727348,66.26116329535128,2.59590432760281,0
1,172.36863083695238,63.46118793824547,9.067856210118636,1
1,179.3938133461486,61.13692119575094,9.98794943043529,1
1,173.8999583618211,62.494744530826466,8.184881521315821,0
0,149.58281751135257,63.22934034468628,4.9049279980684695,0
1,164.03595851636106,61.96137715030438,8.205859348907671,0
1,163.57832383773254,60.94761030288697,7.5342644049246035,1
1,180.6341954300168,60.71687214915869,6.295772776152662,1
0,142.22668661212856,67.32527523752475,3.680765768056281,0
1,165.5757300173914,62.340855950302746,7.724491457188651,0
0,164.55710369206457,66.85206961700581,4.506904971762954,1
1,173.47737638815434,62.330931158427106,7.996908057660745,1
0,143.09402499983983,66.89787256491284,3.4524045811206387,1
0,152.47331162397748,65.28710299848038,4.432975857071138,1
1,169.23440892430764,64.00255065734012,7.512555983534272,0
0,151.4801777511485,64.59299291151886,2.29330407303776,1
1,166.9987706470889,66.83687628140805,7.455226235188204,1
0,151.93270817110704,64.22139583734796,2.890568333986582,0
0,146.15292989813923,64.55784406354272,2.2641012801969373,1
1,158.5215149112526,56.84504791378737,5.6504331045779,1
1,177.1529520551613,63.341046343558034,7.859599179504481,1
0,161.29732093301803,65.18788439026754,2.731498206772482,0
0,153.09838117776934,66.40469581360242,3.950766845148229,1
1,168.32672096079133,58.53928327130845,6.316265375192156,1
0,139.74884855691073,65.85660205499791,1.9699941975117836,0
0,167.20010808876026,66.92079731739096,2.960010060742487,1
1,178.46585365456897,60.01395349346556,7.9862248014829715,0
1,176.86201836091846,60.981990178522494,8.391438790582818,0
1,163.98223843390414,63.95877337105904,6.7516146948808435,1
0,162.29180831512159,64.0154774352177,2.7325738463175493,1
0,156.03890045488242,68.74439297098687,3.620827135965582,1
1,175.5311159449921,60.18268878750615,8.554432382764125,0
0,148.72730272203782,66.84009736318643,2.632216848222779,1
1,172.3513133053075,61.16006948267489,7.988445906818272,1
1,177.00602013768327,64.88026347332008,6.054455878723448,0
1,181.1509778871105,62.66074969642197,8.186575653315863,1
1,177.6687723246531,58.61600283916533,9.11143956290097,0
0,150.11538099664668,65.3294047317323,1.8235607065566901,0
0,146.85430088783767,62.300362790893566,3.6749817930296844,1
0,157.2121061419048,67.3967354816015,3.1838534114545154,0
0,149.64090790945292,68.60165061187848,3.8410584783479664,0
0,160.76526559165478,64.84334747463855,3.8785841401498433,1
1,160.33793780482821,58.69222485727949,8.224903619542612,1
0,141.50538003215107,69.76844252762602,3.5413490392909965,1
0,133.73468285571835,67.32219775573772,2.60051829691733,0
1,174.8935020785003,61.35819958017316,7.698193408590823,0
0,158.0957254405945,64.30993891328605,2.264719149896571,1
0,163.46928135911008,69.44287338485266,2.655237118902815,0
1,158.2195005497837,62.362911630853034,8.54165478428874,0
0,156.74670038781406,67.4466776538004,4.217515323869546,1
0,161.18423991632213,65.41454016404641,2.9685716449128496,1
1,173.97342082050793,61.96233105077711,7.501846463615818,1
1,164.4735745227422,64.1489263572762,7.706777711936656,1
1,163.0745764384059,59.129455549580214,8.18742289254189,0
0,156.97315456974187,63.56193703943215,2.264128627464109,1
1,164.45602012019887,58.56386245676969,6.984898905264057,0
0,143.74849313320476,64.83649232884183,3.737025715094254,0
1,170.53923959021637,62.32572883758675,8.37107279801711,0
0,157.19384039416104,63.66395329679359,3.5171496655693337,0
0,149.91970990574293,68.7344704244775,3.3910793016465943,1
1,177.74333908244796,61.15503141349802,7.47999097569029,1
1,176.54692459335644,62.09611865760865,7.460976003042498,0
0,145.95301674926077,63.36403602431346,4.632002424321687,0
0,158.12376759940608,67.38166987599654,2.9119590737571563,0
0,152.22292333201975,68.66658942571013,3.9126684144166495,1
0,136.59983454459325,65.14530878543695,3.6615871172258485,0
1,174.69269430039668,61.638893885211154,6.546519713232024,0
1,176.44477437646333,59.88303377301517,6.927164876976953,1
1,152.7890538522573,59.6450215239023,7.293466350239269,0
0,158.34859830806812,67.3444329822752,3.3552655696557276,0
1,165.8443345416777,58.15830487802799,9.367824548048896,0
0,168.7228997440725,63.88226518873569,2.7015454192874095,0
0,155.59456526992585,67.39691407703414,3.054440177937657,0
